estimator_name,budget_fraction,seed,target_score,median_benign_score,detection_rate,false_positive_rate
sediment_trim20,0.15,3,39.91321095291056,3.4074770202208384,1.0,0.05
sediment_trim20,0.15,4,40.71901886093012,3.1691789114236677,1.0,0.05
sediment_trim20,0.15,5,39.83620978342231,3.105922182191312,1.0,0.05
sediment_trim20,0.15,6,40.41008669154941,3.0836262645226595,1.0,0.05
sediment_trim20,0.15,7,39.43622919732363,3.007752374228624,1.0,0.05
sediment_trim20,0.15,8,40.92503680221884,3.1616642400764583,1.0,0.05
sediment_trim20,0.15,9,39.841642591681826,3.001974433090257,1.0,0.05
sediment_trim20,0.2,0,24.76021246711089,2.4176245000662995,1.0,0.05
sediment_trim20,0.2,1,24.59756424388481,2.452566487392478,1.0,0.05
sediment_trim20,0.2,2,24.585267728217687,2.6022189541638823,1.0,0.05
sediment_trim20,0.2,3,24.55959376992503,2.6752351506556318,1.0,0.05
sediment_trim20,0.2,4,24.87427635190248,2.447865485548658,1.0,0.05
sediment_trim20,0.2,5,24.52503788448314,2.4421173105350658,1.0,0.05
sediment_trim20,0.2,6,24.76601284007035,2.448196684807912,1.0,0.05
sediment_trim20,0.2,7,24.374939773351315,2.3533252943840326,1.0,0.05
sediment_trim20,0.2,8,24.97110925875056,2.5072447668587357,1.0,0.05
sediment_trim20,0.2,9,24.538650057250962,2.3173881976913933,1.0,0.05
sediment_trim20,0.25,0,18.012938284228817,2.258783278795492,1.0,0.05
sediment_trim20,0.25,1,17.919998036543355,2.2891694954322785,1.0,0.05
sediment_trim20,0.25,2,17.907363989866223,2.4865078006151986,1.0,0.05
sediment_trim20,0.25,3,17.89601497388498,2.4825941065886816,1.0,0.05
sediment_trim20,0.25,4,18.069075093433415,2.2664818970013756,1.0,0.05
sediment_trim20,0.25,5,17.876327598434266,2.261272765704425,1.0,0.05
sediment_trim20,0.25,6,18.01334292886142,2.2886668416777405,1.0,0.05
sediment_trim20,0.25,7,17.797176285240432,2.2362759165941855,1.0,0.05
sediment_trim20,0.25,8,18.129324056742433,2.345415727620228,1.0,0.05
sediment_trim20,0.25,9,17.886309375976083,2.1419462444139006,1.0,0.05
sediment_trim30,0.0,0,129.3016665635231,7.245407638232195,1.0,0.05
sediment_trim30,0.0,1,128.11897815150388,7.404860158127315,1.0,0.05
sediment_trim30,0.0,2,133.24540730822434,7.908300507041458,1.0,0.05
sediment_trim30,0.0,3,129.48918518016785,7.89385775348247,1.0,0.05
sediment_trim30,0.0,4,128.5342616090151,7.152137361186373,1.0,0.05
sediment_trim30,0.0,5,128.08073526379377,7.277841457943568,1.0,0.05
sediment_trim30,0.0,6,130.16551226846553,7.212986249696308,1.0,0.05
sediment_trim30,0.0,7,128.02283530463438,7.192545526997246,1.0,0.05
sediment_trim30,0.0,8,132.509635768135,7.450622126540946,1.0,0.05
sediment_trim30,0.0,9,130.1856276108283,7.511701503467577,1.0,0.05
sediment_trim30,0.05,0,109.58363460681068,6.470164504181981,1.0,0.05
sediment_trim30,0.05,1,108.97038773585098,6.563529851145493,1.0,0.05
sediment_trim30,0.05,2,111.62376761991183,6.957659702111945,1.0,0.05
sediment_trim30,0.05,3,110.62759835403928,7.109200400940473,1.0,0.05
sediment_trim30,0.05,4,109.35675961228065,6.4418275831151215,1.0,0.05
sediment_trim30,0.05,5,108.4442850207548,6.482597106460272,1.0,0.05
sediment_trim30,0.05,6,109.99799814251524,6.481604869532038,1.0,0.05
sediment_trim30,0.05,7,108.86201668522169,6.437319611832952,1.0,0.05
