estimator_name,budget_fraction,seed,detection_rate,false_positive_rate,threshold,target_score,median_benign_score,median_malicious_score
anomaly_within,0.12,0,1.0,0.05,13.356329019594039,114.25333130332622,6.514251316279817,114.40190259608039
anomaly_within,0.12,1,1.0,0.05,13.695802859531142,114.50113374079459,6.702161616846298,114.45676490675481
anomaly_within,0.12,2,1.0,0.05,15.178990943322333,116.08410911108426,7.105295744676732,116.13196204580686
anomaly_within,0.12,3,1.0,0.05,14.328716376612794,114.18682201403767,6.953438207688502,114.20585104294416
anomaly_within,0.12,4,1.0,0.05,13.70117313846033,118.02218300612702,6.701454146446914,118.24852155034594
anomaly_within,0.12,5,1.0,0.05,13.888258223254931,112.95989238872397,6.5443322389517835,113.13062637759965
anomaly_within,0.12,6,1.0,0.05,13.968537178443295,116.4155614244807,6.588046532992001,116.28184506477584
anomaly_within,0.12,7,1.0,0.05,15.206689416304478,112.41509190386535,6.370580738084243,112.36628004527842
anomaly_within,0.12,8,1.0,0.05,14.728943223519483,117.60447342355579,6.65515909484842,117.81062977297135
anomaly_within,0.12,9,1.0,0.05,14.1056797346913,113.54405328697736,6.650493779007023,113.81669274959806
anomaly_within,0.15,0,1.0,0.05,10.011825794196415,81.8697431597988,4.941140548063553,81.97095652371388
anomaly_within,0.15,1,1.0,0.05,10.578824317521569,81.98515648798131,5.07257334559488,81.95208942246191
anomaly_within,0.15,2,1.0,0.05,11.43378121793337,82.78714888599416,5.422585673205544,82.83627616536394
anomaly_within,0.15,3,1.0,0.05,11.098349186759947,81.78586533818029,5.417719597390426,81.79232740024884
anomaly_within,0.15,4,1.0,0.05,10.761297750589003,83.80152293461978,5.199669030997726,84.00452793733804
anomaly_within,0.15,5,1.0,0.05,10.72416148186243,81.16204556873313,5.05846135260464,81.3105483790292
anomaly_within,0.15,6,1.0,0.05,10.61421281412093,83.02650755746694,5.111172820410568,82.92753423055271
anomaly_within,0.15,7,1.0,0.05,11.436201610315981,80.88298492626456,4.964957963568491,80.84345030757336
anomaly_within,0.15,8,1.0,0.05,11.214436022627186,83.63500718753173,5.155149056059388,83.79032014308126
anomaly_within,0.15,9,1.0,0.05,10.753920015159089,81.50053387498934,5.031170862644255,81.71742507650288
anomaly_within,0.18,0,1.0,0.05,8.175623085359891,62.73636318241266,4.1790520007304615,62.82364285164206
anomaly_within,0.18,1,1.0,0.05,9.040903390362903,62.800902042226454,4.3430197903116,62.76917347711479
anomaly_within,0.18,2,1.0,0.05,9.529183555300957,63.27328119465788,4.534062076128688,63.307577824137454
anomaly_within,0.18,3,1.0,0.05,9.119969319553928,62.66864311592269,4.6674934278428974,62.66523820844938
anomaly_within,0.18,4,1.0,0.05,8.947037701536896,63.88335006010911,4.285424009424102,64.0498118846416
anomaly_within,0.18,5,1.0,0.05,9.058827592607162,62.299872501533855,4.229021430561403,62.429812185308904
anomaly_within,0.18,6,1.0,0.05,8.979102218849452,63.4401458422035,4.282464664744408,63.360941658536994
anomaly_within,0.18,7,1.0,0.05,9.384314268740054,62.13483908393491,4.105470315897352,62.10135693649486
anomaly_within,0.18,8,1.0,0.05,9.426839483086331,63.8010731847985,4.262669297063207,63.925359597702794
anomaly_within,0.18,9,1.0,0.05,8.865025276257331,62.51497598140591,4.143139615390254,62.69433441372029
anomaly_within,0.2,0,1.0,0.05,7.6102261829013305,54.544707820757495,3.851248650462976,54.625888368017314
anomaly_within,0.2,1,1.0,0.05,8.259351154655889,54.59270274864282,4.056562351783914,54.56455316864479
anomaly_within,0.2,2,1.0,0.05,8.939189186382752,54.95210813418359,4.214276275196259,54.98119015884267
anomaly_within,0.2,3,1.0,0.05,8.408696286714607,54.48705544812052,4.389426626039352,54.487587670496495
anomaly_within,0.2,4,1.0,0.05,8.312075696194684,55.42060661880779,3.977718490365106,55.5625391530304
anomaly_within,0.2,5,1.0,0.05,8.369255703556153,54.20594275397526,3.9002675865173573,54.32480693477427
anomaly_within,0.2,6,1.0,0.05,8.21320084900162,55.08768802012026,3.935242662435205,55.020529728240035
anomaly_within,0.2,7,1.0,0.05,8.691605637044969,54.08023750909261,3.8453398219072756,54.0498448649748
anomaly_within,0.2,8,1.0,0.05,8.782854225354004,55.363183094833225,3.923269135224855,55.47503992998169
anomaly_within,0.2,9,1.0,0.05,8.078764314245657,54.37489987419346,3.7892503173221836,54.53488956626087
anomaly_within,0.25,0,1.0,0.05,6.954415801133432,41.350465683470205,3.4722087254833434,41.41988718012094
anomaly_within,0.25,1,1.0,0.05,7.476348239081447,41.377651323993206,3.6228039511601855,41.35868926185185
anomaly_within,0.25,2,1.0,0.05,7.949137931489235,41.58904045137746,3.8146699371879667,41.617137266135515
anomaly_within,0.25,3,1.0,0.05,7.8954228989897475,41.310622995587664,3.896124505212868,41.31947738297373
anomaly_within,0.25,4,1.0,0.05,7.444069196005424,41.868873947363355,3.626015651938932,41.97216026270834
anomaly_within,0.25,5,1.0,0.05,7.623069058805385,41.1446965293311,3.523823534534113,41.242944617396276
anomaly_within,0.25,6,1.0,0.05,7.335373682269795,41.67710269839408,3.6176767163869927,41.62892275059734
anomaly_within,0.25,7,1.0,0.05,7.9692068100826905,41.07068766551801,3.46659097878198,41.045931408387865
anomaly_within,0.25,8,1.0,0.05,7.571495726245881,41.84002979204982,3.634573760512416,41.931680826495814
anomaly_within,0.25,9,1.0,0.05,7.304066485768442,41.24922483316371,3.423158333616845,41.37753931211779
anomaly_within,0.3,0,1.0,0.05,6.928806642427031,33.005818778147486,3.402530249987316,33.062738588966994
anomaly_within,0.3,1,1.0,0.05,7.279304582222052,33.02322442162109,3.481088531011535,33.011302031816015
anomaly_within,0.3,2,1.0,0.05,7.4760829802356525,33.16191234909694,3.7662307955963517,33.183544041775235
anomaly_within,0.3,3,1.0,0.05,7.678001094580483,32.97716065817076,3.816547404653745,32.98538857228611
anomaly_within,0.3,4,1.0,0.05,7.033073833016425,33.347355433140976,3.4959747232462646,33.42895163470152
anomaly_within,0.3,5,1.0,0.05,7.183464578770871,32.86802337536295,3.434566081172641,32.95291893302033
anomaly_within,0.3,6,1.0,0.05,6.9131828950622145,33.22320559690702,3.497500728958059,33.18634729598363
anomaly_within,0.3,7,1.0,0.05,7.688334186449508,32.81946359999882,3.3266279002185186,32.80016507324943
anomaly_within,0.3,8,1.0,0.05,7.179030993212169,33.33048993911953,3.5879005345583717,33.40876417700807
anomaly_within,0.3,9,1.0,0.05,7.0198862599970075,32.93879941927264,3.2943693886031777,33.04681352306085
sediment,0.0,0,1.0,0.05,14.782056704232762,129.3016665635231,7.245407638232195,129.4886549537675
sediment,0.0,1,1.0,0.05,15.206752786236684,128.11897815150388,7.404860158127315,128.09472198632506
sediment,0.0,2,1.0,0.05,16.828060775238917,133.24540730822434,7.908300507041458,133.28322799060697
sediment,0.0,3,1.0,0.05,16.237325543132325,129.48918518016785,7.89385775348247,129.51220728336608
sediment,0.0,4,1.0,0.05,14.809556513022669,128.5342616090151,7.152137361186373,128.82809291454646
sediment,0.0,5,1.0,0.05,15.686318681630237,128.08073526379377,7.277841457943568,128.30607580908864
sediment,0.0,6,1.0,0.05,15.293671047867516,130.16551226846553,7.212986249696308,130.08566597348488
sediment,0.0,7,1.0,0.05,17.061805604732932,128.02283530463438,7.192545526997246,128.01134834317264
sediment,0.0,8,1.0,0.05,16.141385498893246,132.509635768135,7.450622126540946,132.74106368687694
sediment,0.0,9,1.0,0.05,15.364569489069686,130.1856276108283,7.511701503467577,130.46696754875154
sediment,0.02,0,1.0,0.05,14.188990682058055,121.95589911321554,6.972370816518385,122.12545748911292
sediment,0.02,1,1.0,0.05,14.60681725332159,121.1516891007879,7.110614853238053,121.11062182060377
sediment,0.02,2,1.0,0.05,16.237357443356697,125.2578889380054,7.619390674360799,125.29681070621635
sediment,0.02,3,1.0,0.05,15.403716410349041,122.4271914918936,7.570614989931044,122.43132437805573
sediment,0.02,4,1.0,0.05,14.145313587767635,121.3362350942107,6.937169001103658,121.60674723863943
sediment,0.02,5,1.0,0.05,14.959040995356597,120.76338700018478,6.958090713387542,120.980230310609
sediment,0.02,6,1.0,0.05,14.782943722640553,122.55766622768196,6.974934480499856,122.48799769986078
sediment,0.02,7,1.0,0.05,16.149464046944495,120.88525872882768,6.894874621088829,120.89097077754926
sediment,0.02,8,1.0,0.05,15.532699698667338,125.46002523846502,7.162395402257071,125.67564471203944
sediment,0.02,9,1.0,0.05,15.006780836702635,122.8574830874002,7.174635748456223,123.11823783949288
sediment,0.05,0,1.0,0.05,12.87758232727854,109.58363460681068,6.470164504181981,109.71684679855392
sediment,0.05,1,1.0,0.05,13.6031281529682,108.97038773585098,6.563529851145493,108.90782739817068
sediment,0.05,2,1.0,0.05,15.179389127268085,111.62376761991183,6.957659702111945,111.70521650176508
sediment,0.05,3,1.0,0.05,14.40739081153637,110.62759835403928,7.109200400940473,110.6289700636363
sediment,0.05,4,1.0,0.05,13.167192391068205,109.35675961228065,6.4418275831151215,109.58934721737887
sediment,0.05,5,1.0,0.05,13.808330511992791,108.4442850207548,6.482597106460272,108.65265850285917
sediment,0.05,6,1.0,0.05,13.5237062576752,109.99799814251524,6.481604869532038,109.94224608973936
sediment,0.05,7,1.0,0.05,14.8945311746549,108.86201668522169,6.437319611832952,108.88631017481895
sediment,0.05,8,1.0,0.05,14.490604236223675,113.52138613187603,6.740552096205292,113.70578773492402
sediment,0.05,9,1.0,0.05,13.840703749736582,110.51294398113839,6.641485824217734,110.74797300892425
sediment,0.08,0,1.0,0.05,12.200018891637523,97.68976525617973,5.863817478195079,97.81320671216184
sediment,0.08,1,1.0,0.05,12.35786501031048,97.20264883186252,6.048329909462733,97.13290637855536
sediment,0.08,2,1.0,0.05,13.593116967757192,98.53660247664993,6.381337881043918,98.60090815590019
sediment,0.08,3,1.0,0.05,13.03868166822839,98.95019416922023,6.541506472990845,98.96378754257485
sediment,0.08,4,1.0,0.05,12.490005157979802,97.7758072192781,6.008121016099754,97.98147090469791
sediment,0.08,5,1.0,0.05,12.617003872137149,96.86296284124836,5.982196055079594,97.05924323847323
sediment,0.08,6,1.0,0.05,12.469938284062751,98.16248626887133,5.927583700910081,98.10291211135855
sediment,0.08,7,1.0,0.05,13.424155437090427,97.3769173998519,5.919251434321367,97.39931490688203
sediment,0.08,8,1.0,0.05,13.264912539344179,101.42754152670398,6.228328219009105,101.5713050758924
sediment,0.08,9,1.0,0.05,12.70524805032407,98.63940919901461,6.099344967758251,98.88103889946254
sediment,0.1,0,1.0,0.05,11.76482402847148,90.91728107634829,5.619371555478319,91.04076486854025
sediment,0.1,1,1.0,0.05,11.8089931622515,90.4188444458369,5.815611065302422,90.36374021202664
sediment,0.1,2,1.0,0.05,12.964093945823468,91.1797495372698,6.101273282785879,91.23366758495942
sediment,0.1,3,1.0,0.05,12.453738093077188,91.60030493564226,6.2114612075039854,91.60308234877255
sediment,0.1,4,1.0,0.05,12.098192547132314,91.0185695061548,5.697328802553537,91.21039762523101
sediment,0.1,5,1.0,0.05,12.241794378190894,90.03667486956152,5.769513879908692,90.22200084021216
sediment,0.1,6,1.0,0.05,11.876707158240533,91.18474232200913,5.656283647707927,91.11628713937836
sediment,0.1,7,1.0,0.05,12.914108142695676,90.54837862280175,5.6353013012521895,90.57057329704062
sediment,0.1,8,1.0,0.05,12.73300076322582,94.32521973649193,5.885581236316757,94.45343205815934
sediment,0.1,9,1.0,0.05,12.172874899421407,91.619951346328,5.724049173310069,91.85449849241456
sediment,0.12,0,1.0,0.05,10.849964762543278,83.02831510770781,5.318677775713207,83.15225542189086
sediment,0.12,1,1.0,0.05,11.136073459405734,82.3799288874281,5.556645883408597,82.33670292390494
sediment,0.12,2,1.0,0.05,11.935501193688221,82.57426692720958,5.725532177575527,82.62289670541585
sediment,0.12,3,1.0,0.05,11.627285586869741,82.89435791125632,5.859004046548891,82.901999460915
sediment,0.12,4,1.0,0.05,11.273362909244815,83.08319970008802,5.383408918973185,83.2590771689118
sediment,0.12,5,1.0,0.05,11.588341679042225,81.79664925783004,5.396429938981658,81.9562318403143
sediment,0.12,6,1.0,0.05,11.220280586353049,82.83993049360699,5.294084467634891,82.78163496709803
sediment,0.12,7,1.0,0.05,12.215179926795079,82.64284695244176,5.278757354016342,82.66677174948963
sediment,0.12,8,1.0,0.05,11.94692543778853,85.51773283086509,5.515056779166553,85.62593287179354
sediment,0.12,9,1.0,0.05,11.322363738079558,83.05837131968947,5.331582922273698,83.2821405693545
sediment,0.15,0,1.0,0.05,9.609297286131572,71.09824731706672,4.840212462121093,71.20802248889919
sediment,0.15,1,1.0,0.05,10.074564275316956,69.60929166575255,5.002831508887276,69.58504904641745
sediment,0.15,2,1.0,0.05,10.611403049890189,69.94837854161315,5.099887893124853,69.98154177768687
sediment,0.15,3,1.0,0.05,10.371167304029527,70.32618908639674,5.358195510902114,70.34351933443375
sediment,0.15,4,1.0,0.05,9.948437433870573,71.42407904189875,4.868241312349612,71.58260607272973
sediment,0.15,5,1.0,0.05,10.318075747963524,69.2104901573648,4.798646340154793,69.31600438674997
sediment,0.15,6,1.0,0.05,9.952370686623553,70.57962971033456,4.7854619351970635,70.52429408274104
sediment,0.15,7,1.0,0.05,11.018657805925233,70.09466776605501,4.715601578038946,70.12007575240426
sediment,0.15,8,1.0,0.05,10.848523599826805,72.66470735447237,4.930887259272975,72.77923168194519
sediment,0.15,9,1.0,0.05,9.93752585694695,70.2178550903909,4.702916259935875,70.39964482052147
sediment,0.18,0,1.0,0.05,7.989690231297415,54.6094812001367,3.995806718507131,54.698806384916836
sediment,0.18,1,1.0,0.05,8.54139911297357,53.56065689352339,4.1155552195477645,53.554130639448964
sediment,0.18,2,1.0,0.05,8.872265856749191,53.296112073605975,4.213648083237043,53.30912550537866
sediment,0.18,3,1.0,0.05,8.55924431057542,53.368194291840624,4.446403109551735,53.36786163421016
sediment,0.18,4,1.0,0.05,8.369781980836796,55.366926591288085,4.085634194750341,55.4981503870862
sediment,0.18,5,1.0,0.05,8.559603712507403,53.316417540123915,3.9706865265265754,53.37867104635579
sediment,0.18,6,1.0,0.05,8.315813285530758,54.539202769056985,4.002102079302647,54.4839082903036
sediment,0.18,7,1.0,0.05,8.805642361975524,52.55454129840115,3.8149990856584775,52.57989838902813
sediment,0.18,8,1.0,0.05,8.94909797860922,55.99956171572617,4.127815898243323,56.110524241274334
sediment,0.18,9,1.0,0.05,8.266159050626971,53.03841170625442,3.8011884563362637,53.189118000765546
sediment,0.2,0,1.0,0.05,5.978953841210968,36.28664652454866,2.8835770403628826,36.35134708771211
sediment,0.2,1,1.0,0.05,6.196739969552977,35.79693129070171,3.0276971737510334,35.7858904828838
sediment,0.2,2,1.0,0.05,6.428778143901131,35.623839509130235,3.060089708129894,35.6389984023434
sediment,0.2,3,1.0,0.05,6.4639453822682755,35.69044088974941,3.2220441291856665,35.6929257110272
sediment,0.2,4,1.0,0.05,6.1971666242466625,36.58386232918037,3.0277124491651417,36.67859288614068
sediment,0.2,5,1.0,0.05,6.389035802664628,35.6320246951596,2.9605397271500546,35.69300301546053
sediment,0.2,6,1.0,0.05,5.978657501522776,36.25813851944346,2.9399392391838113,36.21726969222317
sediment,0.2,7,1.0,0.05,6.621110135726065,35.308576465462906,2.8396997256729577,35.30189821696766
sediment,0.2,8,1.0,0.05,6.386184354829449,36.90638370024348,3.0484768438788676,36.98532392837711
sediment,0.2,9,1.0,0.05,6.043322159931716,35.56791650844754,2.8173736045412583,35.667335214083096
sediment,0.25,0,1.0,0.05,4.323673026576138,20.26847366624117,2.1157512438213373,20.30434737137692
sediment,0.25,1,1.0,0.05,4.50380627108278,20.101891328451366,2.1615570709158134,20.09553294274725
sediment,0.25,2,1.0,0.05,4.54203132076742,20.022227553514515,2.2838036563635153,20.03332229038668
sediment,0.25,3,1.0,0.05,4.766418546485513,20.063950116112085,2.3639610542955887,20.06898166727279
sediment,0.25,4,1.0,0.05,4.298124677916862,20.356829462443308,2.1445984095298267,20.416376956330332
sediment,0.25,5,1.0,0.05,4.438842498588855,20.031409470997534,2.137123968682353,20.075950684595874
sediment,0.25,6,1.0,0.05,4.256895353201702,20.259349877905453,2.161079536228681,20.235471024789398
sediment,0.25,7,1.0,0.05,4.625800962580853,19.93294816514453,2.0689755069459492,19.92191509796404
sediment,0.25,8,1.0,0.05,4.457344164926356,20.468151116596417,2.220509663795956,20.516858071645785
sediment,0.25,9,1.0,0.05,4.322473032039689,20.02742448381055,2.0304041602026652,20.087986107897976
sediment,0.3,0,1.0,0.05,3.843715652521976,13.98086619969283,1.9321611220734525,14.008306562387736
sediment,0.3,1,1.0,0.05,3.973118614701448,13.89611233251156,1.9596670724031968,13.892250347141427
sediment,0.3,2,1.0,0.05,3.9415844785676386,13.84788666605843,2.0921420289486377,13.857278060134297
sediment,0.3,3,1.0,0.05,4.006256616595292,13.87713161182722,2.0958407269429062,13.880699022624526
sediment,0.3,4,1.0,0.05,3.8513716993858966,14.02404591290377,1.917837072699657,14.062326783410844
sediment,0.3,5,1.0,0.05,3.937404586907765,13.856329155528703,1.9173601828915865,13.8931081133081
sediment,0.3,6,1.0,0.05,3.673447444505515,13.976078312081192,1.9414113115619824,13.9614953062771
sediment,0.3,7,1.0,0.05,3.987628934239387,13.809451907338364,1.9103302686382198,13.803643299895864
sediment,0.3,8,1.0,0.05,3.8449418449014865,14.079225746943772,1.9994143556224184,14.116126928285862
sediment,0.3,9,1.0,0.05,3.737806320770189,13.8575488063175,1.8184845820511113,13.903932506435579
