estimator_name,budget_fraction,seed,detection_rate,false_positive_rate,threshold,target_score,median_benign_score,median_malicious_score
anomaly_within,0.12,3,1.0,0.05,12.387211367107376,92.96326603352634,5.972501229396796,92.97747742876973
anomaly_within,0.12,4,1.0,0.05,11.767159098443438,96.07971803022588,5.789474862161706,96.28484096738228
anomaly_within,0.12,5,1.0,0.05,11.919493510382113,92.08769216809003,5.509307735985494,92.24564724412664
anomaly_within,0.12,6,1.0,0.05,11.91277580092387,94.27850608582494,5.592098368056926,94.16699862955682
anomaly_within,0.12,7,1.0,0.05,12.81488768605475,92.97308362904093,5.5385704261137345,92.9260021841493
anomaly_within,0.12,8,1.0,0.05,12.36904872738225,95.32360315353384,5.691428147997385,95.50634723645541
anomaly_within,0.12,9,1.0,0.05,11.66894833931736,93.8959688290788,5.661783505825749,94.13695356059355
anomaly_within,0.15,0,1.0,0.05,8.44846076705596,64.58913133562291,4.296033737862427,64.68141273091419
anomaly_within,0.15,1,1.0,0.05,9.132690795726514,64.76072957639502,4.428177827660139,64.73645957436312
anomaly_within,0.15,2,1.0,0.05,9.759508366298423,65.20020154322381,4.646446646693567,65.2306280921303
anomaly_within,0.15,3,1.0,0.05,9.27970966153638,64.08648673578209,4.712303298489932,64.08695797688615
anomaly_within,0.15,4,1.0,0.05,9.191104855768922,65.72714783146567,4.465207619528127,65.9008552387488
anomaly_within,0.15,5,1.0,0.05,9.205309809949375,63.93178534135929,4.317027232733713,64.06611742025105
anomaly_within,0.15,6,1.0,0.05,9.128462225472923,65.2427794622158,4.351630372194356,65.16380984979222
anomaly_within,0.15,7,1.0,0.05,9.62401045969818,64.1749689033984,4.215062049273337,64.14808592650859
anomaly_within,0.15,8,1.0,0.05,9.537168407597383,65.60099297550926,4.355416389760693,65.73397108457182
anomaly_within,0.15,9,1.0,0.05,9.047815093628158,64.770152970868,4.244142917094812,64.9501822106734
anomaly_within,0.18,0,1.0,0.05,7.402943757226486,48.44374441382237,3.689207654242579,48.51826910334109
anomaly_within,0.18,1,1.0,0.05,7.875842832607584,48.59152375781284,3.837128287645248,48.57438616875653
anomaly_within,0.18,2,1.0,0.05,8.436296221913302,48.906127968864865,4.048009666348419,48.92537985327208
anomaly_within,0.18,3,1.0,0.05,8.156528873072228,48.0620622825193,4.12964531698189,48.066766086200076
anomaly_within,0.18,4,1.0,0.05,7.948957344534389,49.17852911349851,3.951294531299376,49.30823241021115
anomaly_within,0.18,5,1.0,0.05,8.042917215689476,48.08949483504183,3.748702103544537,48.20210962307596
anomaly_within,0.18,6,1.0,0.05,7.77930574662699,48.92203273810996,3.750242150292344,48.86151491035528
anomaly_within,0.18,7,1.0,0.05,8.199500508272317,48.07605502839637,3.615346184264701,48.05396938070219
anomaly_within,0.18,8,1.0,0.05,8.14806298062764,49.0783843315292,3.7625228677716867,49.18315137410238
anomaly_within,0.18,9,1.0,0.05,7.631203771690666,48.57838053923298,3.571249231696897,48.726455970696875
anomaly_within,0.2,0,1.0,0.05,6.982126096644061,41.1767303247708,3.527916381287067,41.24324459537751
anomaly_within,0.2,1,1.0,0.05,7.500513609776814,41.17542380701575,3.6158119745998594,41.160353728518935
anomaly_within,0.2,2,1.0,0.05,7.915113102897224,41.41971639680298,3.8101087853865243,41.43468005942117
anomaly_within,0.2,3,1.0,0.05,7.8788572052056995,40.94422823390347,3.8821893647425636,40.95403803220729
anomaly_within,0.2,4,1.0,0.05,7.4427597363369795,41.74604563771911,3.6991946306062893,41.85872452154048
anomaly_within,0.2,5,1.0,0.05,7.631802762898145,40.932920755419175,3.5826435572823723,41.03112889683969
anomaly_within,0.2,6,1.0,0.05,7.312082287634321,41.55711760061364,3.62914507002212,41.506640528574415
anomaly_within,0.2,7,1.0,0.05,7.9631012085777035,40.80256115354406,3.4935291529426893,40.781439751113
anomaly_within,0.2,8,1.0,0.05,7.485514462834072,41.677044109899285,3.652440339490629,41.770659472666416
anomaly_within,0.2,9,1.0,0.05,7.21223728250082,41.32627619428578,3.36943951121608,41.45835604814346
anomaly_within,0.25,0,1.0,0.05,6.980087349963667,29.254423805944242,3.4681655153109894,29.307284500674818
anomaly_within,0.25,1,1.0,0.05,7.224580836176557,29.206506704567825,3.484369770537463,29.196386842845286
anomaly_within,0.25,2,1.0,0.05,7.397323895256435,29.42416434136603,3.8650014447884553,29.439848105379212
anomaly_within,0.25,3,1.0,0.05,7.656119578444165,29.10927529933126,3.8143821151541815,29.117323370961547
anomaly_within,0.25,4,1.0,0.05,7.11974496432727,29.53549145008884,3.580742989477935,29.61767703430219
anomaly_within,0.25,5,1.0,0.05,7.239422696624781,29.061546913093416,3.495559341767991,29.145664908445305
anomaly_within,0.25,6,1.0,0.05,6.856206146378051,29.40545227266317,3.530018763286157,29.371098046893117
anomaly_within,0.25,7,1.0,0.05,7.341441292969415,29.031456950553647,3.4252265003938724,29.01339946126874
anomaly_within,0.25,8,1.0,0.05,7.14241006612577,29.467583430821048,3.6542315998514314,29.54089084452902
anomaly_within,0.25,9,1.0,0.05,6.858337696400198,29.425342778141893,3.2787655754996567,29.524108130849235
anomaly_within,0.3,0,1.0,0.05,7.3403848349485585,21.925040696071804,3.80277753961927,21.970424479152364
anomaly_within,0.3,1,1.0,0.05,7.4216623630112855,21.89894293935364,3.810624143228421,21.891446297544825
anomaly_within,0.3,2,1.0,0.05,7.4268671307310665,22.041732325337428,4.136115306301002,22.05578710540671
anomaly_within,0.3,3,1.0,0.05,7.721068723267778,21.820497580055576,4.050618292719857,21.825956764988774
anomaly_within,0.3,4,1.0,0.05,7.455043637245045,22.115504193059643,3.8538935537829784,22.176436449667023
anomaly_within,0.3,5,1.0,0.05,7.576454060982986,21.86809147823697,3.779080197995203,21.93603429545314
anomaly_within,0.3,6,1.0,0.05,7.07067007230706,21.949526076264952,3.742226319340198,21.92565332539842
anomaly_within,0.3,7,1.0,0.05,7.475184555939992,21.828982588098846,3.7318304405542646,21.817489864062118
anomaly_within,0.3,8,1.0,0.05,7.321569497576499,22.135653407123655,3.932574914734892,22.19633665342907
anomaly_within,0.3,9,1.0,0.05,7.080991040032429,22.03198022494272,3.5712520045768734,22.11363512886706
sediment,0.0,0,1.0,0.05,14.782056704232762,129.3016665635231,7.245407638232195,129.4886549537675
sediment,0.0,1,1.0,0.05,15.206752786236684,128.11897815150388,7.404860158127315,128.09472198632506
sediment,0.0,2,1.0,0.05,16.828060775238917,133.24540730822434,7.908300507041458,133.28322799060697
sediment,0.0,3,1.0,0.05,16.237325543132325,129.48918518016785,7.89385775348247,129.51220728336608
sediment,0.0,4,1.0,0.05,14.809556513022669,128.5342616090151,7.152137361186373,128.82809291454646
sediment,0.0,5,1.0,0.05,15.686318681630237,128.08073526379377,7.277841457943568,128.30607580908864
sediment,0.0,6,1.0,0.05,15.293671047867516,130.16551226846553,7.212986249696308,130.08566597348488
sediment,0.0,7,1.0,0.05,17.061805604732932,128.02283530463438,7.192545526997246,128.01134834317264
sediment,0.0,8,1.0,0.05,16.141385498893246,132.509635768135,7.450622126540946,132.74106368687694
sediment,0.0,9,1.0,0.05,15.364569489069686,130.1856276108283,7.511701503467577,130.46696754875154
sediment,0.02,0,1.0,0.05,14.049554317975534,121.01234240593735,6.899279937508961,121.19562387969252
sediment,0.02,1,1.0,0.05,14.466292528849268,120.09587184897542,7.0613387545495,120.04786077738288
sediment,0.02,2,1.0,0.05,16.155157021343868,124.2431616491751,7.550025716615195,124.30840280901833
sediment,0.02,3,1.0,0.05,15.310788534986578,120.78980619498127,7.48771823487671,120.79099789275065
sediment,0.02,4,1.0,0.05,13.885246337053145,119.74667860857582,6.883331488633638,120.01390338286339
sediment,0.02,5,1.0,0.05,14.846579067629342,120.69731292231064,6.90465217997355,120.8948978363755
sediment,0.02,6,1.0,0.05,14.608434149402033,121.0725549436253,6.900253979227941,120.99660280079866
sediment,0.02,7,1.0,0.05,15.994023892092411,119.39005453898105,6.815017796439915,119.38115996693296
sediment,0.02,8,1.0,0.05,15.449365578800753,124.49696596676452,7.107508699864418,124.71655922404489
sediment,0.02,9,1.0,0.05,14.858776432558454,122.3811811851329,7.119936472810345,122.64197430905162
sediment,0.05,0,1.0,0.05,12.989779529734742,108.50620870434322,6.3771763967618895,108.65832836182446
sediment,0.05,1,1.0,0.05,13.565930769212041,108.08578074656191,6.55938796236622,108.02229018695037
sediment,0.05,2,1.0,0.05,14.99651031745882,110.91560580706108,6.90759942592695,110.97851737703341
sediment,0.05,3,1.0,0.05,14.139327643973578,109.0193877392002,6.963270251012578,109.03203272235864
sediment,0.05,4,1.0,0.05,13.08221212217794,107.46122303737516,6.402655264327147,107.68856492834117
sediment,0.05,5,1.0,0.05,13.61356319800525,106.8082541389656,6.395835131060854,107.00085127328634
sediment,0.05,6,1.0,0.05,13.371052952296079,107.7085543097531,6.337112917924891,107.63167742081536
sediment,0.05,7,1.0,0.05,14.610545754844532,106.883532437685,6.31042614748096,106.89880529816477
sediment,0.05,8,1.0,0.05,14.331249395807276,111.76988861947208,6.618245004269692,111.93645063102954
sediment,0.05,9,1.0,0.05,13.629838967043755,108.90492418656363,6.540941679389076,109.1360601803509
sediment,0.08,0,1.0,0.05,12.041755968247589,95.23325942847758,5.816593510658245,95.3788509008292
sediment,0.08,1,1.0,0.05,12.244690399809508,95.54511331933756,5.976492257749674,95.4778920264358
sediment,0.08,2,1.0,0.05,13.438163222593401,96.36575206642894,6.349735494498816,96.40895419643675
sediment,0.08,3,1.0,0.05,12.801688256027102,96.2826510745777,6.403555530130829,96.29978392732866
sediment,0.08,4,1.0,0.05,12.467533557105176,95.33051997543166,5.93642285854054,95.55877812615182
sediment,0.08,5,1.0,0.05,12.549497034510685,94.7545540058016,5.891928371810874,94.94183403077676
sediment,0.08,6,1.0,0.05,12.246988575813088,94.93005751805872,5.807455738666209,94.83850699635991
sediment,0.08,7,1.0,0.05,13.173187021985644,94.69057727995047,5.817496340699159,94.69245007898058
sediment,0.08,8,1.0,0.05,12.893018614107511,97.28849038617022,6.028626524254866,97.44316391331145
sediment,0.08,9,1.0,0.05,12.591522111654019,97.15368331668984,5.994181294302761,97.3915279024755
sediment,0.1,0,1.0,0.05,11.276163170069273,87.19021764926151,5.560558621891376,87.32580828678542
sediment,0.1,1,1.0,0.05,11.356506532811645,86.6563061759469,5.722568638194597,86.61264708882467
sediment,0.1,2,1.0,0.05,12.51170088520387,86.28771889055515,5.896372153923775,86.33321682600837
sediment,0.1,3,1.0,0.05,11.917065785011612,85.84096542055713,6.0029687679249495,85.85413965311804
sediment,0.1,4,1.0,0.05,11.590290681725333,86.54516939246939,5.544802496529979,86.75850063178268
sediment,0.1,5,1.0,0.05,11.952464071058035,85.40590515468384,5.603652982520565,85.55386352974497
sediment,0.1,6,1.0,0.05,11.52048789055364,85.77493281880078,5.399482185898861,85.71124684461888
sediment,0.1,7,1.0,0.05,12.46102252035417,86.3375933528398,5.446599199942764,86.34909372270153
sediment,0.1,8,1.0,0.05,12.163631538164482,88.54120914464536,5.622829862733925,88.68530660102672
sediment,0.1,9,1.0,0.05,11.760785532555888,88.24004185245309,5.525484421616907,88.46108826657517
sediment,0.12,0,1.0,0.05,10.28808858598322,77.82128652578903,5.1262346442506,77.96051107627464
sediment,0.12,1,1.0,0.05,10.718438962539048,76.80375060655422,5.317599334309657,76.7799128611518
sediment,0.12,2,1.0,0.05,11.481459673229365,76.74453168891223,5.4704997340490955,76.78285157046486
sediment,0.12,3,1.0,0.05,10.986677421790144,75.27956413617946,5.5486738878680075,75.29194548719482
sediment,0.12,4,1.0,0.05,10.680151743029326,77.23866248948147,5.169937142337279,77.43287938889458
sediment,0.12,5,1.0,0.05,10.977479341675584,75.46656817388555,5.139444869203471,75.57231989661379
sediment,0.12,6,1.0,0.05,10.697154359577363,76.06251084543885,5.024245545460486,76.01108048649276
sediment,0.12,7,1.0,0.05,11.787262936954852,77.29285018800222,5.047031087421324,77.33539458048429
sediment,0.12,8,1.0,0.05,11.113487512195526,77.55964273807382,5.165867608052619,77.6747641889178
sediment,0.12,9,1.0,0.05,10.931944082283394,78.53705508951654,5.161723215505587,78.74510292264486
sediment,0.15,0,1.0,0.05,8.563510225373312,58.37929594516416,4.267081555101718,58.48028099925564
sediment,0.15,1,1.0,0.05,8.971313211079673,57.35263419196511,4.321725078430597,57.34651720547678
sediment,0.15,2,1.0,0.05,9.470542730660549,57.118888357634944,4.442898037809746,57.136650617315325
sediment,0.15,3,1.0,0.05,8.989458318201953,55.662067285507234,4.548550102074875,55.67102718122507
sediment,0.15,4,1.0,0.05,8.861359260636018,58.4909788062682,4.346100161373142,58.6384498034299
sediment,0.15,5,1.0,0.05,9.099042705325065,57.01190395876215,4.231852567900537,57.06257997714839
sediment,0.15,6,1.0,0.05,8.725663959571168,57.69397906169839,4.209068778577127,57.638993576285785
sediment,0.15,7,1.0,0.05,9.227889267475588,56.28230078855826,4.005509627022619,56.30894979084013
sediment,0.15,8,1.0,0.05,9.330467680231681,59.25815513279251,4.278846094786849,59.358053212730745
sediment,0.15,9,1.0,0.05,8.732330599967078,57.168367471835104,4.018017782852551,57.31703290420993
sediment,0.18,0,1.0,0.05,5.0481405249013225,27.758481062178497,2.501311959971242,27.803408076858176
sediment,0.18,1,1.0,0.05,5.246202151514939,27.551946427030657,2.5324569411963456,27.54586230281525
sediment,0.18,2,1.0,0.05,5.395942000411547,27.491883462849525,2.6337278184652857,27.5077903462834
sediment,0.18,3,1.0,0.05,5.517504264497824,27.03649498705209,2.688751742001903,27.04131410181434
sediment,0.18,4,1.0,0.05,5.090120903064388,27.768062733546518,2.5637235777124694,27.850707045237442
sediment,0.18,5,1.0,0.05,5.4124133044199985,27.463628153130976,2.537569413402813,27.51431188392933
sediment,0.18,6,1.0,0.05,5.0440763489710205,27.707339069974616,2.505244692333451,27.67618825116357
sediment,0.18,7,1.0,0.05,5.4490145612558925,27.144214346924628,2.413514707076992,27.139096599758524
sediment,0.18,8,1.0,0.05,5.3012235142068596,28.00494769492437,2.5408229618290585,28.0616893600975
sediment,0.18,9,1.0,0.05,5.057285097014339,27.605635208893816,2.371697523343218,27.68647564731291
sediment,0.2,0,1.0,0.05,4.309075642727571,20.197959557685508,2.142451797409814,20.235966188803257
sediment,0.2,1,1.0,0.05,4.444536462132108,20.029888994789808,2.1403672160675153,20.02548082994091
sediment,0.2,2,1.0,0.05,4.541063868338585,19.986697426701465,2.2906293836676532,19.996369386659957
sediment,0.2,3,1.0,0.05,4.755870299403349,19.847404877683893,2.3363552815702757,19.852217327631173
sediment,0.2,4,1.0,0.05,4.298178598692285,20.226664168148005,2.1624210113513844,20.287655366012153
sediment,0.2,5,1.0,0.05,4.556295269075767,20.037665911655502,2.1526371973446565,20.078556186421824
sediment,0.2,6,1.0,0.05,4.2495806280183555,20.20678469965258,2.1625049322709358,20.18507891891503
sediment,0.2,7,1.0,0.05,4.594879796720824,19.80607280510863,2.073382064385829,19.799388108914414
sediment,0.2,8,1.0,0.05,4.421268518320721,20.32789430161248,2.195263172184264,20.372562988280592
sediment,0.2,9,1.0,0.05,4.2540514521699855,20.142527739735343,1.991444110820618,20.206342472241523
sediment,0.25,0,1.0,0.05,3.709595733048192,11.497505964084453,1.9132317982435163,11.521918443436643
sediment,0.25,1,1.0,0.05,3.774170347042585,11.425721732004032,1.9233367624139954,11.42223741249219
sediment,0.25,2,1.0,0.05,3.724356188038752,11.446240348859583,2.061507206572751,11.454551212361022
sediment,0.25,3,1.0,0.05,3.883325387150799,11.358813223807722,2.0584018471830072,11.360150241323886
sediment,0.25,4,1.0,0.05,3.7454030842410013,11.480286297511867,1.9110161698437174,11.51284107207975
sediment,0.25,5,1.0,0.05,3.880272383601784,11.420486879114565,1.9128983495757312,11.45374862886252
sediment,0.25,6,1.0,0.05,3.557400409828783,11.482273128841305,1.8844389141909592,11.472095124598585
sediment,0.25,7,1.0,0.05,3.7562385876477884,11.331376938493136,1.8850886334743682,11.326284920927566
sediment,0.25,8,1.0,0.05,3.7195763412859004,11.530798543532864,1.9758839691669032,11.560014329532821
sediment,0.25,9,1.0,0.05,3.563475830655184,11.503869330019295,1.7798075924935504,11.544950481575013
sediment,0.3,0,1.0,0.05,3.7676422413768353,7.603413237795379,2.050116836031463,7.621913032087713
sediment,0.3,1,1.0,0.05,3.780212349842505,7.582962555527242,2.0731312157313733,7.580825591123407
sediment,0.3,2,1.0,0.05,3.693926042664933,7.57859431619259,2.1273923048090206,7.584809672279587
sediment,0.3,3,1.0,0.05,3.875963476963455,7.538285272096448,2.151500442270712,7.537833115674177
sediment,0.3,4,1.0,0.05,3.705823484287171,7.602752290044148,2.0659988272401915,7.625515819820028
sediment,0.3,5,1.0,0.05,3.8322159828526914,7.58606340938712,2.0428198670781432,7.612545409807749
sediment,0.3,6,1.0,0.05,3.585400362270551,7.575905955683995,1.978323503352509,7.569485494404101
sediment,0.3,7,1.0,0.05,3.7140025343862653,7.5331994975702585,2.0138607887726483,7.531075086620286
sediment,0.3,8,1.0,0.05,3.6912579846321045,7.647227556497811,2.0542406147513015,7.670009104152736
sediment,0.3,9,1.0,0.05,3.5922738063702666,7.611434470850889,1.9528428006085283,7.643155516692284
